agent,from_x,from_y,to_x,to_y,time_step
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,14
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,15
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,16
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,17
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,18
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,19
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,20
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,21
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,22
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,23
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,24
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,25
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,26
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,27
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,28
2,-0.5890273804878692,-0.2566010684778648,-0.5890273804878692,-0.2566010684778648,29
3,0.1717968527391185,-0.7092561434114599,0.0999971022956041,1.3178800231193446,0
3,0.0999971022956041,1.3178800231193446,0.0999971022956041,1.3178800231193446,1
3,0.0999971022956041,1.3178800231193446,0.0999971022956041,1.3178800231193446,2
3,0.0999971022956041,1.3178800231193446,0.0999971022956041,1.3178800231193446,3
3,0.0999971022956041,1.3178800231193446,0.4006575875620242,-0.037540974540094973,4
3,0.4006575875620242,-0.037540974540094973,0.4006575875620242,-0.037540974540094973,5
3,0.4006575875620242,-0.037540974540094973,0.4006575875620242,-0.037540974540094973,6
3,0.4006575875620242,-0.037540974540094973,0.4006575875620242,-0.037540974540094973,7
3,0.4006575875620242,-0.037540974540094973,0.7881308141725745,-1.2130753754902623,8
3,0.7881308141725745,-1.2130753754902623,1.65,-1.65,9
3,1.65,-1.65,1.65,-1.65,10
3,1.65,-1.65,0.7881308141725745,-1.2130753754902623,11
3,0.7881308141725745,-1.2130753754902623,0.7881308141725745,-1.2130753754902623,12
3,0.7881308141725745,-1.2130753754902623,0.4006575875620242,-0.037540974540094973,12
3,0.4006575875620242,-0.037540974540094973,0.4006575875620242,-0.037540974540094973,13
3,0.4006575875620242,-0.037540974540094973,0.4006575875620242,-0.037540974540094973,14
3,0.4006575875620242,-0.037540974540094973,0.4006575875620242,-0.037540974540094973,15
3,0.4006575875620242,-0.037540974540094973,0.9484023797632988,0.5551501084000765,16
3,0.9484023797632988,0.5551501084000765,0.9484023797632988,0.5551501084000765,17
3,0.9484023797632988,0.5551501084000765,0.9484023797632988,0.5551501084000765,18
3,0.9484023797632988,0.5551501084000765,0.9484023797632988,0.5551501084000765,19
3,0.9484023797632988,0.5551501084000765,1.85,0.17737936100678664,20
3,1.85,0.17737936100678664,1.85,0.17737936100678664,21
3,1.85,0.17737936100678664,1.65,1.5,22
3,1.65,1.5,1.65,1.5,23
3,1.85,0.17737936100678664,1.85,0.17737936100678664,22
3,1.85,0.17737936100678664,1.85,0.17737936100678664,23
3,1.85,0.17737936100678664,0.1717968527391185,-0.7092561434114599,24
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,25
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,26
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,27
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,28
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,29
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,30
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,31
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,32
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,33
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,34
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,35
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,36
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,37
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,38
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,39
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,40
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,41
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,42
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,43
3,0.1717968527391185,-0.7092561434114599,0.1717968527391185,-0.7092561434114599,44
