agent,from_x,from_y,to_x,to_y,time_step
1,37.96090262434698,23.70893082168229,37.96090262434698,23.70893082168229,7
1,37.96090262434698,23.70893082168229,37.960976981735115,23.70821361714788,8
1,37.960976981735115,23.70821361714788,37.960976981735115,23.70821361714788,9
1,37.960976981735115,23.70821361714788,37.960976981735115,23.70821361714788,10
1,37.960976981735115,23.70821361714788,37.960976981735115,23.70821361714788,11
1,37.960976981735115,23.70821361714788,37.96136095248602,23.70832942601102,12
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,13
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,14
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,15
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,16
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,17
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,18
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,19
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,20
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,21
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,22
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,23
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,24
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,25
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,26
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,27
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,28
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,29
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,30
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,31
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,32
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,33
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,34
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,35
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,36
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,37
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,38
1,37.96136095248602,23.70832942601102,37.96136095248602,23.70832942601102,39
2,37.961669025196976,23.70819496762213,37.961639952064445,23.708797115876074,0
2,37.961639952064445,23.708797115876074,37.961639952064445,23.708797115876074,1
2,37.961639952064445,23.708797115876074,37.961639952064445,23.708797115876074,2
2,37.961639952064445,23.708797115876074,37.961639952064445,23.708797115876074,3
2,37.961639952064445,23.708797115876074,37.96176169541426,23.708394496456336,4
2,37.96176169541426,23.708394496456336,37.96176169541426,23.708394496456336,5
2,37.96176169541426,23.708394496456336,37.96176169541426,23.708394496456336,6
2,37.96176169541426,23.708394496456336,37.96176169541426,23.708394496456336,7
2,37.96176169541426,23.708394496456336,37.961918590952195,23.708045311236976,8
2,37.961918590952195,23.708045311236976,37.961918590952195,23.708045311236976,9
2,37.961918590952195,23.708045311236976,37.961918590952195,23.708045311236976,10
2,37.961918590952195,23.708045311236976,37.961918590952195,23.708045311236976,11
2,37.961918590952195,23.708045311236976,37.96176169541426,23.708394496456336,12
2,37.96176169541426,23.708394496456336,37.96176169541426,23.708394496456336,13
2,37.96176169541426,23.708394496456336,37.96176169541426,23.708394496456336,14
2,37.96176169541426,23.708394496456336,37.96176169541426,23.708394496456336,15
2,37.96176169541426,23.708394496456336,37.96198348806449,23.708570551674832,16
2,37.96198348806449,23.708570551674832,37.96198348806449,23.708570551674832,17
2,37.96198348806449,23.708570551674832,37.96198348806449,23.708570551674832,18
2,37.96198348806449,23.708570551674832,37.96198348806449,23.708570551674832,19
2,37.96198348806449,23.708570551674832,37.96234856269136,23.70845833721204,20
2,37.96234856269136,23.70845833721204,37.96234856269136,23.70845833721204,21
2,37.96234856269136,23.70845833721204,37.96234856269136,23.70845833721204,22
2,37.96234856269136,23.70845833721204,37.96234856269136,23.70845833721204,23
2,37.96234856269136,23.70845833721204,37.961669025196976,23.70819496762213,24
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,25
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,26
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,27
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,28
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,29
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,30
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,31
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,32
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,33
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,34
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,35
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,36
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,37
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,38
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,39
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,40
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,41
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,42
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,43
2,37.961669025196976,23.70819496762213,37.961669025196976,23.70819496762213,44
